File Path,Duration (seconds)
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01049_streaming_dec.wav,3.0315416666666666
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01064_streaming_dec.wav,3.015791666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00091_streaming_dec.wav,2.99825
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01004_streaming_dec.wav,2.9707916666666665
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00993_streaming_dec.wav,2.9692083333333334
./voice-clips/persona5/ann/english/p5r/00249_streaming_dec.wav,2.952625
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01066_streaming_dec.wav,2.9487916666666667
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [238].wav,2.9458333333333333
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01012_streaming_dec.wav,2.943208333333333
./voice-clips/persona5/ann/english/p5r/00267_streaming_dec.wav,2.9272916666666666
./voice-clips/persona5/ann/english/p5r/00322_streaming_dec.wav,2.9065833333333333
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01247_streaming_dec.wav,2.886458333333333
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01069_streaming_dec.wav,2.88275
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01011_streaming_dec.wav,2.882125
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01132_streaming_dec.wav,2.8735833333333334
./voice-clips/persona5/ann/english/p5r/00288_streaming_dec.wav,2.846375
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01065_streaming_dec.wav,2.826375
./voice-clips/persona5/ann/english/p5r/00274_streaming_dec.wav,2.817041666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01074_streaming_dec.wav,2.798958333333333
./voice-clips/persona5/ann/english/p5r/00320_streaming_dec.wav,2.769083333333333
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00093_streaming_dec.wav,2.7447916666666665
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01055_streaming_dec.wav,2.7125416666666666
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [146].wav,2.708875
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/05359_streaming_dec.wav,2.690541666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01250_streaming_dec.wav,2.681208333333333
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01242_streaming_dec.wav,2.6504583333333334
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00996_streaming_dec.wav,2.636
